ExecuteDtTm,t,n,SortTime,CombineTime
09/03/2013 10:17:14,6,3000000,471,565
09/03/2013 10:17:17,6,3000000,464,596
09/03/2013 10:17:20,6,3000000,461,572
09/03/2013 10:17:23,6,3000000,505,567
09/03/2013 10:17:27,6,3000000,472,536
09/03/2013 10:17:31,6,3000000,448,574
09/03/2013 10:17:34,6,4000000,728,701
09/03/2013 10:17:38,6,4000000,792,686
09/03/2013 10:17:42,6,4000000,660,685
09/03/2013 10:17:46,6,4000000,772,690
09/03/2013 10:17:49,6,4000000,823,719
09/03/2013 10:17:54,6,4000000,734,631
09/03/2013 10:17:58,6,4000000,805,683
09/03/2013 10:18:01,6,4000000,625,702
09/03/2013 10:18:05,6,4000000,650,740
09/03/2013 10:18:09,6,4000000,801,807
09/03/2013 10:18:13,6,5000000,912,891
09/03/2013 10:18:18,6,5000000,880,842
09/03/2013 10:18:22,6,5000000,945,823
09/03/2013 10:18:26,6,5000000,790,823
09/03/2013 10:18:30,6,5000000,739,823
09/03/2013 10:18:35,6,5000000,829,842
09/03/2013 10:18:39,6,5000000,736,834
09/03/2013 10:18:43,6,5000000,795,833
09/03/2013 10:18:47,6,5000000,813,878
09/03/2013 10:18:51,6,5000000,899,871
09/03/2013 10:18:55,6,6000000,913,1003
09/03/2013 10:19:00,6,6000000,1289,945
09/03/2013 10:19:05,6,6000000,1635,992
09/03/2013 10:19:10,6,6000000,957,1017
09/03/2013 10:19:14,6,6000000,1235,1049
09/03/2013 10:19:19,6,6000000,1238,969
09/03/2013 10:19:24,6,6000000,1030,998
09/03/2013 10:19:28,6,6000000,801,984
09/03/2013 10:19:32,6,6000000,940,922
09/03/2013 10:19:37,6,6000000,886,981
09/03/2013 10:19:42,6,7000000,1364,1110
09/03/2013 10:19:46,6,7000000,1283,1080
09/03/2013 10:19:51,6,7000000,1402,1105
09/03/2013 10:19:56,6,7000000,1545,1123
09/03/2013 10:20:01,6,7000000,1555,1133
09/03/2013 10:20:06,6,7000000,1313,1151
09/03/2013 10:20:11,6,7000000,1288,1099
09/03/2013 10:20:16,6,7000000,1627,1141
09/03/2013 10:20:21,6,7000000,1299,1085
09/03/2013 10:20:26,6,7000000,1324,1078
09/03/2013 10:20:31,6,8000000,1513,1237
09/03/2013 10:20:36,6,8000000,1518,1194
09/03/2013 10:20:41,6,8000000,1420,1297
09/03/2013 10:20:46,6,8000000,1534,1260
09/03/2013 10:20:52,6,8000000,1511,1227
09/03/2013 10:20:57,6,8000000,1546,1213
09/03/2013 10:21:02,6,8000000,1442,1205
09/03/2013 10:21:07,6,8000000,1475,1257
09/03/2013 10:21:12,6,8000000,1435,1274
09/03/2013 10:21:18,6,8000000,1440,1272
09/03/2013 10:21:23,6,9000000,1865,1352
09/03/2013 10:21:29,6,9000000,1642,1492
09/03/2013 10:21:35,6,9000000,1734,1371
09/03/2013 10:21:40,6,9000000,1636,1402
09/03/2013 10:21:46,6,9000000,1651,1357
09/03/2013 10:21:51,6,9000000,1891,1384
09/03/2013 10:21:57,6,9000000,1689,1344
09/03/2013 10:22:02,6,9000000,1867,1295
09/03/2013 10:22:08,6,9000000,1952,1428
09/03/2013 10:22:14,6,9000000,1556,1366
09/03/2013 10:22:19,6,10000000,1793,1497
09/03/2013 10:22:25,6,10000000,1765,1529
09/03/2013 10:22:31,6,10000000,1720,1558
09/03/2013 10:22:37,6,10000000,1832,1572
09/03/2013 10:22:43,6,10000000,1821,1494
09/03/2013 10:22:49,6,10000000,1783,1498
09/03/2013 10:22:55,6,10000000,1829,1809
09/03/2013 10:23:01,6,10000000,1874,1488
09/03/2013 10:23:07,6,10000000,2010,1580
09/03/2013 10:23:13,6,10000000,1816,1496
09/03/2013 10:23:18,6,10000000,1737,1543
09/03/2013 10:23:24,6,10000000,1729,1533
09/03/2013 10:23:30,6,10000000,1763,1507
09/03/2013 10:23:36,6,10000000,1891,1554
09/03/2013 10:23:42,6,10000000,1715,1489
09/03/2013 10:23:48,6,10000000,1589,1572
09/03/2013 10:23:54,6,10000000,1787,1477
09/03/2013 10:23:59,6,10000000,1815,1531
09/03/2013 10:24:05,6,10000000,1713,1572
09/03/2013 10:24:11,6,10000000,1877,1574
09/03/2013 10:24:21,6,20000000,3293,3105
09/03/2013 10:24:30,6,20000000,3310,2868
09/03/2013 10:24:40,6,20000000,3428,2856
09/03/2013 10:24:50,6,20000000,3370,3624
09/03/2013 10:25:00,6,20000000,3710,3035
09/03/2013 10:25:10,6,20000000,3336,2860
09/03/2013 10:25:19,6,20000000,3635,2981
09/03/2013 10:25:29,6,20000000,3231,3002
09/03/2013 10:25:38,6,20000000,3554,3043
09/03/2013 10:25:48,6,20000000,3213,3046
09/03/2013 10:26:02,6,30000000,5723,4220
09/03/2013 10:26:16,6,30000000,5573,4410
09/03/2013 10:26:30,6,30000000,5524,4454
09/03/2013 10:26:43,6,30000000,5350,4368
09/03/2013 10:26:57,6,30000000,5462,4276
09/03/2013 10:27:10,6,30000000,5232,4494
09/03/2013 10:27:24,6,30000000,5815,4211
09/03/2013 10:27:38,6,30000000,5458,4254
09/03/2013 10:27:51,6,30000000,5473,4205
09/03/2013 10:28:05,6,30000000,5707,4252
09/03/2013 10:28:21,6,40000000,5825,5876
09/03/2013 10:28:38,6,40000000,5936,6025
09/03/2013 10:28:55,6,40000000,7119,5753
09/03/2013 10:29:12,6,40000000,6061,6028
09/03/2013 10:29:28,6,40000000,6717,5653
09/03/2013 10:29:45,6,40000000,6700,5767
09/03/2013 10:30:02,6,40000000,6792,5902
09/03/2013 10:30:20,6,40000000,7047,5755
09/03/2013 10:30:37,6,40000000,6657,5998
09/03/2013 10:30:54,6,40000000,6274,6007
09/03/2013 10:31:15,6,50000000,8381,7763
09/03/2013 10:31:37,6,50000000,8713,8104
09/03/2013 10:31:58,6,50000000,8451,8117
09/03/2013 10:32:20,6,50000000,8599,8149
09/03/2013 10:32:42,6,50000000,9082,7828
09/03/2013 10:33:04,6,50000000,8731,7949
09/03/2013 10:33:26,6,50000000,8488,8266
09/03/2013 10:33:48,6,50000000,8521,8022
09/03/2013 10:34:09,6,50000000,8560,7955
09/03/2013 10:34:31,6,50000000,8445,8202
09/03/2013 10:34:57,6,60000000,11481,8329
09/03/2013 10:35:24,6,60000000,11795,9581
09/03/2013 10:35:49,6,60000000,10922,8594
09/03/2013 10:36:16,6,60000000,11838,8632
09/03/2013 10:36:41,6,60000000,10714,8778
09/03/2013 10:37:06,6,60000000,11335,8393
09/03/2013 10:37:32,6,60000000,11302,7993
09/03/2013 10:37:57,6,60000000,11214,8409
09/03/2013 10:38:22,6,60000000,10953,8646
09/03/2013 10:38:49,6,60000000,11830,8668
09/03/2013 10:39:18,6,70000000,12768,10007
09/03/2013 10:39:47,6,70000000,13047,9773
09/03/2013 10:40:16,6,70000000,12518,10111
09/03/2013 10:40:47,6,70000000,13921,10400
09/03/2013 10:41:17,6,70000000,13385,9859
09/03/2013 10:41:46,6,70000000,13434,9671
09/03/2013 10:42:15,6,70000000,12324,10123
09/03/2013 10:42:44,6,70000000,12590,10056
09/03/2013 10:43:14,6,70000000,13139,9828
09/03/2013 10:43:43,6,70000000,13619,9685
09/03/2013 10:44:17,6,80000000,15023,11168
09/03/2013 10:44:49,6,80000000,13327,11387
09/03/2013 10:45:21,6,80000000,13460,11395
09/03/2013 10:45:52,6,80000000,13533,11109
09/03/2013 10:46:26,6,80000000,15869,10973
09/03/2013 10:47:00,6,80000000,15058,11142
09/03/2013 10:47:31,6,80000000,13608,10803
09/03/2013 10:48:03,6,80000000,13987,11001
09/03/2013 10:48:35,6,80000000,13827,10830
09/03/2013 10:49:07,6,80000000,13381,11430
09/03/2013 10:49:43,6,90000000,15365,12693
09/03/2013 10:50:19,6,90000000,15023,13104
09/03/2013 10:50:54,6,90000000,14915,12846
09/03/2013 10:51:30,6,90000000,15089,13409
09/03/2013 10:52:07,6,90000000,16976,12314
09/03/2013 10:52:43,6,90000000,15637,12393
09/03/2013 10:53:18,6,90000000,15229,12164
09/03/2013 10:53:54,6,90000000,16561,12205
09/03/2013 10:54:30,6,90000000,15374,12579
09/03/2013 10:55:06,6,90000000,15336,12388
09/03/2013 10:55:45,6,100000000,15621,14867
09/03/2013 10:56:24,6,100000000,16175,14835
09/03/2013 10:57:04,6,100000000,16442,15033
09/03/2013 10:57:45,6,100000000,17351,15231
09/03/2013 10:58:25,6,100000000,16142,15409
09/03/2013 10:59:05,6,100000000,16617,15195
09/03/2013 10:59:47,6,100000000,18158,14601
09/03/2013 11:00:28,6,100000000,17426,14724
09/03/2013 11:01:09,6,100000000,17301,15403
09/03/2013 11:01:49,6,100000000,16889,14961
09/03/2013 11:01:51,8,1000,20,28
09/03/2013 11:01:53,8,1000,20,25
09/03/2013 11:01:56,8,1000,24,25
09/03/2013 11:01:58,8,1000,21,30
09/03/2013 11:02:00,8,1000,22,29
09/03/2013 11:02:02,8,1000,22,28
09/03/2013 11:02:04,8,1000,22,28
09/03/2013 11:02:06,8,1000,21,29
09/03/2013 11:02:09,8,1000,20,30
09/03/2013 11:02:11,8,1000,22,27
09/03/2013 11:02:13,8,2000,27,40
09/03/2013 11:02:15,8,2000,23,35
09/03/2013 11:02:17,8,2000,24,36
09/03/2013 11:02:19,8,2000,24,37
09/03/2013 11:02:20,8,2000,20,35
09/03/2013 11:02:22,8,2000,20,35
09/03/2013 11:02:24,8,2000,20,35
09/03/2013 11:02:26,8,2000,21,36
09/03/2013 11:02:28,8,2000,22,41
09/03/2013 11:02:30,8,2000,19,36
09/03/2013 11:02:32,8,3000,22,48
09/03/2013 11:02:34,8,3000,27,45
09/03/2013 11:02:36,8,3000,24,43
09/03/2013 11:02:38,8,3000,23,45
09/03/2013 11:02:40,8,3000,20,44
09/03/2013 11:02:42,8,3000,24,44
09/03/2013 11:02:44,8,3000,21,45
09/03/2013 11:02:45,8,3000,21,44
09/03/2013 11:02:47,8,3000,23,47
09/03/2013 11:02:49,8,3000,22,46
09/03/2013 11:02:51,8,4000,22,49
09/03/2013 11:02:53,8,4000,23,50
09/03/2013 11:02:55,8,4000,29,50
09/03/2013 11:02:57,8,4000,21,49
09/03/2013 11:02:59,8,4000,21,52
09/03/2013 11:03:01,8,4000,25,50
09/03/2013 11:03:03,8,4000,20,50
09/03/2013 11:03:06,8,4000,21,50
09/03/2013 11:03:08,8,4000,23,51
09/03/2013 11:03:11,8,4000,23,52
09/03/2013 11:03:13,8,5000,29,56
09/03/2013 11:03:15,8,5000,23,54
09/03/2013 11:03:16,8,5000,22,54
09/03/2013 11:03:18,8,5000,24,54
09/03/2013 11:03:20,8,5000,23,57
09/03/2013 11:03:22,8,5000,23,54
09/03/2013 11:03:24,8,5000,27,54
09/03/2013 11:03:26,8,5000,26,59
09/03/2013 11:03:28,8,5000,29,54
09/03/2013 11:03:31,8,5000,1020,59
09/03/2013 11:03:33,8,6000,26,59
09/03/2013 11:03:36,8,6000,1023,61
09/03/2013 11:03:39,8,6000,1020,63
09/03/2013 11:03:41,8,6000,26,59
09/03/2013 11:03:43,8,6000,31,58
09/03/2013 11:03:45,8,6000,25,58
09/03/2013 11:03:47,8,6000,35,62
09/03/2013 11:03:49,8,6000,24,58
09/03/2013 11:03:51,8,6000,24,59
09/03/2013 11:03:53,8,6000,30,58
09/03/2013 11:03:54,8,7000,25,59
09/03/2013 11:03:56,8,7000,24,62
09/03/2013 11:03:59,8,7000,28,64
09/03/2013 11:04:01,8,7000,29,62
09/03/2013 11:04:05,8,7000,1018,64
09/03/2013 11:04:07,8,7000,24,60
09/03/2013 11:04:09,8,7000,26,62
09/03/2013 11:04:13,8,7000,1022,65
09/03/2013 11:04:16,8,7000,28,62
09/03/2013 11:04:19,8,7000,27,63
09/03/2013 11:04:21,8,8000,25,61
09/03/2013 11:04:23,8,8000,28,63
09/03/2013 11:04:25,8,8000,28,64
09/03/2013 11:04:27,8,8000,26,63
09/03/2013 11:04:29,8,8000,30,63
09/03/2013 11:04:31,8,8000,27,64
09/03/2013 11:04:33,8,8000,25,60
09/03/2013 11:04:35,8,8000,32,66
09/03/2013 11:04:38,8,8000,1021,65
09/03/2013 11:04:40,8,8000,29,66
09/03/2013 11:04:42,8,9000,27,67
09/03/2013 11:04:45,8,9000,1028,64
09/03/2013 11:04:47,8,9000,29,67
09/03/2013 11:04:49,8,9000,34,61
09/03/2013 11:04:53,8,9000,1026,66
09/03/2013 11:04:56,8,9000,1021,65
09/03/2013 11:04:58,8,9000,31,66
09/03/2013 11:05:00,8,9000,29,62
09/03/2013 11:05:02,8,9000,33,63
09/03/2013 11:05:04,8,9000,31,69
09/03/2013 11:05:06,8,10000,31,67
09/03/2013 11:05:08,8,10000,28,69
09/03/2013 11:05:10,8,10000,40,62
09/03/2013 11:05:12,8,10000,35,61
09/03/2013 11:05:14,8,10000,30,63
09/03/2013 11:05:16,8,10000,29,63
09/03/2013 11:05:18,8,10000,35,64
09/03/2013 11:05:20,8,10000,33,65
09/03/2013 11:05:22,8,10000,29,63
09/03/2013 11:05:24,8,10000,29,64
09/03/2013 11:05:27,8,10000,1017,70
09/03/2013 11:05:29,8,10000,1031,66
09/03/2013 11:05:31,8,10000,30,63
09/03/2013 11:05:33,8,10000,31,64
09/03/2013 11:05:36,8,10000,1022,67
09/03/2013 11:05:38,8,10000,30,63
09/03/2013 11:05:41,8,10000,30,64
09/03/2013 11:05:43,8,10000,35,63
09/03/2013 11:05:45,8,10000,28,65
09/03/2013 11:05:47,8,10000,33,66
09/03/2013 11:05:49,8,20000,40,66
09/03/2013 11:05:51,8,20000,37,63
09/03/2013 11:05:53,8,20000,40,65
09/03/2013 11:05:55,8,20000,36,64
09/03/2013 11:05:57,8,20000,47,63
09/03/2013 11:05:59,8,20000,42,66
09/03/2013 11:06:01,8,20000,39,63
09/03/2013 11:06:03,8,20000,45,64
09/03/2013 11:06:05,8,20000,39,64
09/03/2013 11:06:07,8,20000,39,64
09/03/2013 11:06:09,8,30000,42,72
09/03/2013 11:06:11,8,30000,45,71
09/03/2013 11:06:13,8,30000,43,71
09/03/2013 11:06:15,8,30000,50,73
09/03/2013 11:06:18,8,30000,44,75
09/03/2013 11:06:22,8,30000,1039,79
09/03/2013 11:06:26,8,30000,1035,78
09/03/2013 11:06:29,8,30000,40,70
09/03/2013 11:06:31,8,30000,44,75
09/03/2013 11:06:33,8,30000,46,71
09/03/2013 11:06:36,8,40000,47,73
09/03/2013 11:06:39,8,40000,1041,75
09/03/2013 11:06:40,8,40000,47,72
09/03/2013 11:06:42,8,40000,55,75
09/03/2013 11:06:44,8,40000,45,72
09/03/2013 11:06:46,8,40000,44,74
09/03/2013 11:06:48,8,40000,42,79
09/03/2013 11:06:51,8,40000,46,71
09/03/2013 11:06:53,8,40000,48,75
09/03/2013 11:06:55,8,40000,45,75
09/03/2013 11:06:57,8,50000,52,86
09/03/2013 11:07:00,8,50000,1040,79
09/03/2013 11:07:02,8,50000,52,79
09/03/2013 11:07:04,8,50000,60,77
09/03/2013 11:07:06,8,50000,48,76
09/03/2013 11:07:08,8,50000,53,73
09/03/2013 11:07:10,8,50000,55,76
09/03/2013 11:07:13,8,50000,1048,79
09/03/2013 11:07:15,8,50000,55,75
09/03/2013 11:07:17,8,50000,48,76
09/03/2013 11:07:20,8,60000,1039,76
09/03/2013 11:07:22,8,60000,56,80
09/03/2013 11:07:24,8,60000,58,76
09/03/2013 11:07:26,8,60000,59,72
09/03/2013 11:07:28,8,60000,57,73
09/03/2013 11:07:30,8,60000,57,71
09/03/2013 11:07:32,8,60000,59,71
09/03/2013 11:07:34,8,60000,65,74
09/03/2013 11:07:36,8,60000,65,72
09/03/2013 11:07:38,8,60000,57,79
09/03/2013 11:07:41,8,70000,59,78
09/03/2013 11:07:43,8,70000,56,81
09/03/2013 11:07:45,8,70000,64,77
09/03/2013 11:07:47,8,70000,60,74
09/03/2013 11:07:50,8,70000,55,77
09/03/2013 11:07:52,8,70000,69,73
09/03/2013 11:07:54,8,70000,58,74
09/03/2013 11:07:56,8,70000,63,77
09/03/2013 11:07:58,8,70000,59,79
09/03/2013 11:08:00,8,70000,58,74
09/03/2013 11:08:02,8,80000,63,74
09/03/2013 11:08:04,8,80000,61,82
09/03/2013 11:08:07,8,80000,77,77
09/03/2013 11:08:09,8,80000,75,75
09/03/2013 11:08:12,8,80000,57,79
09/03/2013 11:08:16,8,80000,1042,80
09/03/2013 11:08:20,8,80000,1046,75
09/03/2013 11:08:22,8,80000,53,78
09/03/2013 11:08:25,8,80000,66,76
09/03/2013 11:08:27,8,80000,68,79
09/03/2013 11:08:30,8,90000,64,85
09/03/2013 11:08:33,8,90000,1043,87
09/03/2013 11:08:35,8,90000,78,77
09/03/2013 11:08:37,8,90000,67,79
09/03/2013 11:08:39,8,90000,68,77
09/03/2013 11:08:41,8,90000,73,82
09/03/2013 11:08:43,8,90000,67,82
09/03/2013 11:08:46,8,90000,61,82
09/03/2013 11:08:48,8,90000,70,84
09/03/2013 11:08:50,8,90000,67,80
09/03/2013 11:08:52,8,100000,74,82
09/03/2013 11:08:54,8,100000,56,85
09/03/2013 11:08:56,8,100000,68,88
09/03/2013 11:08:58,8,100000,74,84
09/03/2013 11:09:00,8,100000,77,86
09/03/2013 11:09:02,8,100000,73,85
09/03/2013 11:09:04,8,100000,70,84
09/03/2013 11:09:06,8,100000,80,87
09/03/2013 11:09:09,8,100000,64,85
09/03/2013 11:09:11,8,100000,70,86
09/03/2013 11:09:13,8,100000,70,82
09/03/2013 11:09:15,8,100000,72,82
09/03/2013 11:09:17,8,100000,74,85
09/03/2013 11:09:19,8,100000,70,85
09/03/2013 11:09:21,8,100000,81,84
09/03/2013 11:09:23,8,100000,68,87
09/03/2013 11:09:25,8,100000,74,89
09/03/2013 11:09:27,8,100000,79,83
09/03/2013 11:09:29,8,100000,68,85
09/03/2013 11:09:31,8,100000,88,80
09/03/2013 11:09:33,8,200000,92,101
09/03/2013 11:09:35,8,200000,71,107
09/03/2013 11:09:39,8,200000,1089,100
09/03/2013 11:09:41,8,200000,90,106
09/03/2013 11:09:43,8,200000,74,106
09/03/2013 11:09:45,8,200000,93,106
09/03/2013 11:09:47,8,200000,94,109
09/03/2013 11:09:50,8,200000,1088,102
09/03/2013 11:09:52,8,200000,110,102
09/03/2013 11:09:54,8,200000,87,111
09/03/2013 11:09:56,8,300000,118,127
09/03/2013 11:09:58,8,300000,122,129
09/03/2013 11:10:01,8,300000,108,130
09/03/2013 11:10:04,8,300000,154,131
09/03/2013 11:10:06,8,300000,111,125
09/03/2013 11:10:08,8,300000,129,125
09/03/2013 11:10:10,8,300000,126,128
09/03/2013 11:10:12,8,300000,104,126
09/03/2013 11:10:15,8,300000,1098,124
09/03/2013 11:10:19,8,300000,1100,130
09/03/2013 11:10:21,8,400000,111,141
09/03/2013 11:10:23,8,400000,109,147
09/03/2013 11:10:25,8,400000,127,143
09/03/2013 11:10:29,8,400000,1102,144
09/03/2013 11:10:32,8,400000,133,141
09/03/2013 11:10:35,8,400000,106,144
09/03/2013 11:10:37,8,400000,163,144
09/03/2013 11:10:39,8,400000,162,141
09/03/2013 11:10:41,8,400000,113,139
09/03/2013 11:10:43,8,400000,113,143
09/03/2013 11:10:46,8,500000,181,158
09/03/2013 11:10:48,8,500000,186,159
09/03/2013 11:10:50,8,500000,178,167
09/03/2013 11:10:53,8,500000,143,196
09/03/2013 11:10:55,8,500000,193,163
09/03/2013 11:10:57,8,500000,207,195
09/03/2013 11:10:59,8,500000,153,194
09/03/2013 11:11:02,8,500000,220,163
09/03/2013 11:11:04,8,500000,200,162
09/03/2013 11:11:06,8,500000,169,162
09/03/2013 11:11:09,8,600000,177,174
09/03/2013 11:11:11,8,600000,220,178
09/03/2013 11:11:13,8,600000,180,172
09/03/2013 11:11:15,8,600000,203,182
09/03/2013 11:11:18,8,600000,227,178
09/03/2013 11:11:20,8,600000,218,182
09/03/2013 11:11:22,8,600000,210,181
09/03/2013 11:11:25,8,600000,423,173
09/03/2013 11:11:27,8,600000,212,201
09/03/2013 11:11:30,8,600000,185,199
09/03/2013 11:11:32,8,700000,228,198
09/03/2013 11:11:35,8,700000,188,201
09/03/2013 11:11:37,8,700000,169,205
09/03/2013 11:11:39,8,700000,197,198
09/03/2013 11:11:42,8,700000,173,192
09/03/2013 11:11:44,8,700000,185,196
09/03/2013 11:11:48,8,700000,1155,196
09/03/2013 11:11:50,8,700000,177,190
09/03/2013 11:11:52,8,700000,215,194
09/03/2013 11:11:55,8,700000,568,205
09/03/2013 11:11:58,8,800000,434,229
09/03/2013 11:12:01,8,800000,221,224
09/03/2013 11:12:03,8,800000,224,221
09/03/2013 11:12:06,8,800000,480,228
09/03/2013 11:12:08,8,800000,217,219
09/03/2013 11:12:11,8,800000,192,221
09/03/2013 11:12:13,8,800000,189,221
09/03/2013 11:12:16,8,800000,166,229
09/03/2013 11:12:19,8,800000,206,221
09/03/2013 11:12:21,8,800000,237,230
09/03/2013 11:12:24,8,900000,201,242
09/03/2013 11:12:27,8,900000,498,244
09/03/2013 11:12:30,8,900000,242,254
09/03/2013 11:12:32,8,900000,283,239
09/03/2013 11:12:35,8,900000,263,247
09/03/2013 11:12:38,8,900000,420,248
09/03/2013 11:12:41,8,900000,1157,247
09/03/2013 11:12:44,8,900000,419,259
09/03/2013 11:12:46,8,900000,256,248
09/03/2013 11:12:49,8,900000,498,247
09/03/2013 11:12:52,8,1000000,502,261
09/03/2013 11:12:55,8,1000000,430,275
09/03/2013 11:12:58,8,1000000,636,259
09/03/2013 11:13:01,8,1000000,248,261
09/03/2013 11:13:04,8,1000000,308,260
09/03/2013 11:13:07,8,1000000,481,257
09/03/2013 11:13:09,8,1000000,435,262
09/03/2013 11:13:12,8,1000000,400,265
09/03/2013 11:13:15,8,1000000,460,258
09/03/2013 11:13:17,8,1000000,219,248
09/03/2013 11:13:20,8,1000000,452,259
09/03/2013 11:13:23,8,1000000,217,260
09/03/2013 11:13:26,8,1000000,207,268
09/03/2013 11:13:28,8,1000000,510,262
09/03/2013 11:13:31,8,1000000,220,259
09/03/2013 11:13:34,8,1000000,262,252
09/03/2013 11:13:37,8,1000000,223,251
09/03/2013 11:13:40,8,1000000,460,265
09/03/2013 11:13:43,8,1000000,439,257
09/03/2013 11:13:45,8,1000000,232,267
09/03/2013 11:13:49,8,2000000,600,445
09/03/2013 11:13:52,8,2000000,367,466
09/03/2013 11:13:55,8,2000000,527,454
09/03/2013 11:13:58,8,2000000,375,452
09/03/2013 11:14:02,8,2000000,555,455
09/03/2013 11:14:05,8,2000000,545,473
09/03/2013 11:14:09,8,2000000,509,441
09/03/2013 11:14:12,8,2000000,322,454
09/03/2013 11:14:15,8,2000000,710,458
09/03/2013 11:14:19,8,2000000,708,464
09/03/2013 11:14:22,8,3000000,660,635
09/03/2013 11:14:26,8,3000000,495,642
09/03/2013 11:14:30,8,3000000,802,672
09/03/2013 11:14:33,8,3000000,463,651
09/03/2013 11:14:37,8,3000000,638,662
09/03/2013 11:14:40,8,3000000,862,674
09/03/2013 11:14:44,8,3000000,610,643
09/03/2013 11:14:48,8,3000000,499,655
09/03/2013 11:14:51,8,3000000,651,645
09/03/2013 11:14:55,8,3000000,453,668
09/03/2013 11:14:58,8,4000000,528,835
09/03/2013 11:15:02,8,4000000,917,839
09/03/2013 11:15:06,8,4000000,580,835
09/03/2013 11:15:11,8,4000000,866,831
09/03/2013 11:15:15,8,4000000,935,849
09/03/2013 11:15:19,8,4000000,791,878
09/03/2013 11:15:23,8,4000000,903,845
09/03/2013 11:15:27,8,4000000,955,831
09/03/2013 11:15:31,8,4000000,710,862
09/03/2013 11:15:35,8,4000000,695,828
09/03/2013 11:15:39,8,5000000,958,1085
09/03/2013 11:15:44,8,5000000,1035,1009
09/03/2013 11:15:48,8,5000000,814,1016
09/03/2013 11:15:52,8,5000000,890,973
09/03/2013 11:15:56,8,5000000,795,1047
09/03/2013 11:16:01,8,5000000,732,1037
09/03/2013 11:16:05,8,5000000,759,1020
09/03/2013 11:16:09,8,5000000,1110,1074
09/03/2013 11:16:14,8,5000000,711,1032
09/03/2013 11:16:18,8,5000000,763,1050
09/03/2013 11:16:23,8,6000000,1039,1153
09/03/2013 11:16:27,8,6000000,1009,1171
09/03/2013 11:16:32,8,6000000,875,1165
09/03/2013 11:16:37,8,6000000,1024,1531
09/03/2013 11:16:42,8,6000000,1139,1158
09/03/2013 11:16:46,8,6000000,913,1119
09/03/2013 11:16:51,8,6000000,1217,1171
09/03/2013 11:16:56,8,6000000,827,1151
09/03/2013 11:17:01,8,6000000,1076,1190
09/03/2013 11:17:06,8,6000000,1186,1158
09/03/2013 11:17:11,8,7000000,1192,1362
09/03/2013 11:17:16,8,7000000,899,1358
09/03/2013 11:17:21,8,7000000,1059,1360
09/03/2013 11:17:26,8,7000000,1242,1349
09/03/2013 11:17:31,8,7000000,1034,1289
09/03/2013 11:17:37,8,7000000,1090,1331
09/03/2013 11:17:42,8,7000000,1142,1331
09/03/2013 11:17:47,8,7000000,1060,1343
09/03/2013 11:17:52,8,7000000,1320,1313
09/03/2013 11:17:57,8,7000000,1055,1392
09/03/2013 11:18:03,8,8000000,1459,1460
09/03/2013 11:18:08,8,8000000,1126,1532
09/03/2013 11:18:14,8,8000000,1135,1602
09/03/2013 11:18:19,8,8000000,1099,1527
09/03/2013 11:18:25,8,8000000,1109,1554
09/03/2013 11:18:30,8,8000000,1182,1461
09/03/2013 11:18:35,8,8000000,1058,1525
09/03/2013 11:18:41,8,8000000,1054,1583
09/03/2013 11:18:46,8,8000000,1497,1451
09/03/2013 11:18:52,8,8000000,1076,1602
09/03/2013 11:18:58,8,9000000,1628,1594
09/03/2013 11:19:03,8,9000000,1564,1648
09/03/2013 11:19:09,8,9000000,1627,1655
09/03/2013 11:19:15,8,9000000,1684,1586
09/03/2013 11:19:21,8,9000000,1821,1655
09/03/2013 11:19:27,8,9000000,1518,1657
09/03/2013 11:19:33,8,9000000,1606,1580
09/03/2013 11:19:38,8,9000000,1664,1602
09/03/2013 11:19:44,8,9000000,1645,1599
09/03/2013 11:19:50,8,9000000,1834,1621
09/03/2013 11:19:57,8,10000000,1985,1771
09/03/2013 11:20:03,8,10000000,1923,1882
09/03/2013 11:20:09,8,10000000,1821,1765
09/03/2013 11:20:16,8,10000000,1827,1897
09/03/2013 11:20:22,8,10000000,1746,2001
09/03/2013 11:20:29,8,10000000,2176,1876
09/03/2013 11:20:35,8,10000000,1937,1777
09/03/2013 11:20:41,8,10000000,1895,1908
09/03/2013 11:20:48,8,10000000,2028,1883
09/03/2013 11:20:54,8,10000000,1902,1801
09/03/2013 11:21:01,8,10000000,1747,1830
09/03/2013 11:21:07,8,10000000,1801,1805
09/03/2013 11:21:13,8,10000000,2057,1788
09/03/2013 11:21:20,8,10000000,1951,1780
09/03/2013 11:21:26,8,10000000,2184,1803
09/03/2013 11:21:33,8,10000000,1963,1840
09/03/2013 11:21:39,8,10000000,1816,1783
09/03/2013 11:21:45,8,10000000,1914,1809
09/03/2013 11:21:51,8,10000000,1831,1889
09/03/2013 11:21:58,8,10000000,1743,1931
09/03/2013 11:22:08,8,20000000,3588,3688
09/03/2013 11:22:19,8,20000000,3762,3515
09/03/2013 11:22:29,8,20000000,3632,3591
09/03/2013 11:22:40,8,20000000,3621,3580
09/03/2013 11:22:50,8,20000000,3789,3649
09/03/2013 11:23:01,8,20000000,3679,3555
09/03/2013 11:23:11,8,20000000,3767,3523
09/03/2013 11:23:22,8,20000000,3702,3513
09/03/2013 11:23:32,8,20000000,3788,3637
09/03/2013 11:23:43,8,20000000,3558,3601
09/03/2013 11:23:57,8,30000000,4848,5422
09/03/2013 11:24:11,8,30000000,4795,5256
09/03/2013 11:24:25,8,30000000,5183,5345
