,T,N,SortTime,CombineTime,
8/21/2013 12:10,128,400,138,54,54
8/21/2013 12:10,128,400,29,56,56
8/21/2013 12:10,128,400,33,50,50
8/21/2013 12:10,128,400,23,112,112
8/21/2013 12:10,128,400,29,41,41
8/21/2013 12:10,128,400,35,42,42
8/21/2013 12:10,128,400,29,115,115
8/21/2013 12:10,128,400,82,46,46
8/21/2013 12:10,128,500,238,119,119
8/21/2013 12:10,128,500,44,49,49
8/21/2013 12:10,128,500,182,64,64
8/21/2013 12:10,128,500,32,53,53
8/21/2013 12:10,128,500,196,51,51
8/21/2013 12:10,128,500,24,61,61
8/21/2013 12:10,128,500,35,47,47
8/21/2013 12:10,128,500,13,51,51
8/21/2013 12:10,128,500,64,41,41
8/21/2013 12:10,128,500,29,44,44
8/21/2013 12:10,128,600,18,54,54
8/21/2013 12:10,128,600,40,47,47
8/21/2013 12:10,128,600,98,50,50
8/21/2013 12:10,128,600,16,53,53
8/21/2013 12:10,128,600,85,156,156
8/21/2013 12:10,128,600,31,160,160
8/21/2013 12:10,128,600,13,129,129
8/21/2013 12:10,128,600,93,45,45
8/21/2013 12:10,128,600,22,163,163
8/21/2013 12:10,128,600,29,59,59
8/21/2013 12:10,128,700,36,44,44
8/21/2013 12:11,128,700,23,50,50
8/21/2013 12:11,128,700,112,6,6
8/21/2013 12:11,128,700,267,47,47
8/21/2013 12:11,128,700,33,42,42
8/21/2013 12:11,128,700,62,56,56
8/21/2013 12:11,128,700,36,47,47
8/21/2013 12:11,128,700,117,42,42
8/21/2013 12:11,128,700,31,47,47
8/21/2013 12:11,128,700,296,57,57
8/21/2013 12:11,128,800,13,54,54
8/21/2013 12:11,128,800,92,228,228
8/21/2013 12:11,128,800,41,168,168
8/21/2013 12:11,128,800,17,67,67
8/21/2013 12:11,128,800,21,113,113
8/21/2013 12:11,128,800,198,116,116
8/21/2013 12:11,128,800,14,46,46
8/21/2013 12:11,128,800,21,52,52
8/21/2013 12:11,128,800,25,59,59
8/21/2013 12:11,128,800,119,72,72
8/21/2013 12:11,128,900,33,57,57
8/21/2013 12:11,128,900,98,49,49
8/21/2013 12:11,128,900,30,53,53
8/21/2013 12:11,128,900,32,127,127
8/21/2013 12:11,128,900,22,8,8
8/21/2013 12:11,128,900,102,271,271
8/21/2013 12:11,128,900,36,132,132
8/21/2013 12:11,128,900,23,142,142
8/21/2013 12:11,128,900,19,49,49
8/21/2013 12:11,128,900,29,52,52
8/21/2013 12:11,256,100,110,34,34
8/21/2013 12:11,256,100,47,47,47
8/21/2013 12:11,256,100,239,38,38
8/21/2013 12:11,256,100,45,45,45
8/21/2013 12:11,256,100,51,33,33
8/21/2013 12:11,256,100,33,36,36
8/21/2013 12:11,256,100,107,49,49
8/21/2013 12:11,256,100,35,31,31
8/21/2013 12:11,256,100,51,34,34
8/21/2013 12:11,256,100,41,55,55
8/21/2013 12:11,256,200,102,31,31
8/21/2013 12:11,256,200,62,43,43
8/21/2013 12:11,256,200,64,281,281
8/21/2013 12:11,256,200,75,129,129
8/21/2013 12:11,256,200,35,164,164
8/21/2013 12:11,256,200,115,33,33
8/21/2013 12:11,256,200,55,32,32
8/21/2013 12:11,256,200,104,42,42
8/21/2013 12:11,256,200,48,34,34
8/21/2013 12:11,256,200,288,42,42
8/21/2013 12:11,256,300,93,47,47
8/21/2013 12:11,256,300,111,37,37
8/21/2013 12:11,256,300,57,9,9
8/21/2013 12:11,256,300,101,56,56
8/21/2013 12:11,256,300,91,41,41
8/21/2013 12:11,256,300,56,46,46
8/21/2013 12:11,256,300,36,59,59
8/21/2013 12:11,256,300,46,52,52
8/21/2013 12:12,256,300,41,38,38
8/21/2013 12:12,256,300,46,136,136
8/21/2013 12:12,256,400,105,142,142
8/21/2013 12:12,256,400,288,33,33
8/21/2013 12:12,256,400,68,82,82
8/21/2013 12:12,256,400,35,41,41
8/21/2013 12:12,256,400,32,39,39
8/21/2013 12:12,256,400,33,45,45
8/21/2013 12:12,256,400,48,111,111
8/21/2013 12:12,256,400,43,35,35
8/21/2013 12:12,256,400,52,9,9
8/21/2013 12:12,256,400,106,36,36
8/21/2013 12:12,256,500,70,51,51
8/21/2013 12:12,256,500,35,55,55
8/21/2013 12:12,256,500,45,37,37
8/21/2013 12:12,256,500,101,32,32
8/21/2013 12:12,256,500,195,103,103
8/21/2013 12:12,256,500,89,45,45
8/21/2013 12:12,256,500,97,292,292
8/21/2013 12:12,256,500,41,168,168
8/21/2013 12:12,256,500,94,72,72
8/21/2013 12:12,256,500,278,43,43
8/21/2013 12:12,256,600,111,46,46
8/21/2013 12:12,256,600,55,46,46
8/21/2013 12:12,256,600,49,70,70
8/21/2013 12:12,256,600,46,44,44
8/21/2013 12:12,256,600,29,62,62
8/21/2013 12:12,256,600,118,42,42
8/21/2013 12:12,256,600,136,45,45
8/21/2013 12:12,256,600,44,43,43
8/21/2013 12:12,256,600,33,37,37
8/21/2013 12:12,256,600,34,153,153
8/21/2013 12:12,256,700,38,170,170
8/21/2013 12:12,256,700,49,140,140
8/21/2013 12:12,256,700,43,48,48
8/21/2013 12:12,256,700,52,35,35
8/21/2013 12:12,256,700,26,126,126
8/21/2013 12:12,256,700,67,93,93
8/21/2013 12:12,256,700,33,45,45
8/21/2013 12:12,256,700,24,44,44
8/21/2013 12:12,256,700,111,45,45
8/21/2013 12:12,256,700,59,45,45
8/21/2013 12:12,256,800,34,49,49
8/21/2013 12:12,256,800,52,52,52
8/21/2013 12:12,256,800,114,45,45
8/21/2013 12:12,256,800,45,52,52
8/21/2013 12:12,256,800,68,55,55
8/21/2013 12:12,256,800,30,321,321
8/21/2013 12:12,256,800,52,184,184
8/21/2013 12:12,256,800,111,44,44
8/21/2013 12:12,256,800,97,50,50
8/21/2013 12:12,256,800,170,44,44
8/21/2013 12:12,256,900,176,49,49
8/21/2013 12:12,256,900,45,64,64
8/21/2013 12:12,256,900,54,52,52
8/21/2013 12:12,256,900,32,50,50
8/21/2013 12:13,256,900,45,50,50
8/21/2013 12:13,256,900,34,50,50
8/21/2013 12:13,256,900,110,56,56
8/21/2013 12:13,256,900,108,50,50
8/21/2013 12:13,256,900,36,268,268
8/21/2013 12:13,256,900,103,165,165
8/21/2013 12:13,2,1000,8,11,11
8/21/2013 12:13,2,1000,9,11,11
8/21/2013 12:13,2,1000,8,12,12
8/21/2013 12:13,2,1000,8,12,12
8/21/2013 12:13,2,1000,9,12,12
8/21/2013 12:13,2,1000,8,13,13
8/21/2013 12:13,2,1000,7,12,12
8/21/2013 12:13,2,1000,7,10,10
8/21/2013 12:13,2,1000,8,11,11
8/21/2013 12:13,2,1000,7,11,11
8/21/2013 12:13,2,2000,8,19,19
8/21/2013 12:13,2,2000,13,21,21
8/21/2013 12:13,2,2000,11,18,18
8/21/2013 12:13,2,2000,12,19,19
8/21/2013 12:13,2,2000,11,21,21
8/21/2013 12:13,2,2000,10,19,19
8/21/2013 12:13,2,2000,14,18,18
8/21/2013 12:13,2,2000,13,20,20
8/21/2013 12:13,2,2000,12,19,19
8/21/2013 12:13,2,2000,13,18,18
8/21/2013 12:13,2,3000,16,24,24
8/21/2013 12:13,2,3000,19,24,24
8/21/2013 12:13,2,3000,20,25,25
8/21/2013 12:13,2,3000,13,29,29
8/21/2013 12:13,2,3000,12,24,24
8/21/2013 12:13,2,3000,15,27,27
8/21/2013 12:13,2,3000,19,25,25
8/21/2013 12:13,2,3000,17,29,29
8/21/2013 12:13,2,3000,19,25,25
8/21/2013 12:13,2,3000,17,26,26
8/21/2013 12:13,2,4000,19,31,31
8/21/2013 12:13,2,4000,23,30,30
8/21/2013 12:13,2,4000,18,35,35
8/21/2013 12:13,2,4000,25,30,30
8/21/2013 12:13,2,4000,17,35,35
8/21/2013 12:13,2,4000,21,30,30
8/21/2013 12:13,2,4000,12,31,31
8/21/2013 12:13,2,4000,16,30,30
8/21/2013 12:13,2,4000,22,31,31
8/21/2013 12:13,2,4000,21,31,31
8/21/2013 12:13,2,5000,28,38,38
8/21/2013 12:13,2,5000,21,42,42
8/21/2013 12:13,2,5000,28,41,41
8/21/2013 12:13,2,5000,17,40,40
8/21/2013 12:13,2,5000,28,43,43
8/21/2013 12:13,2,5000,24,39,39
8/21/2013 12:13,2,5000,20,42,42
8/21/2013 12:13,2,5000,23,39,39
8/21/2013 12:13,2,5000,18,36,36
8/21/2013 12:13,2,5000,25,38,38
8/21/2013 12:13,2,6000,28,48,48
8/21/2013 12:13,2,6000,28,43,43
8/21/2013 12:13,2,6000,28,43,43
8/21/2013 12:13,2,6000,21,44,44
8/21/2013 12:13,2,6000,24,44,44
8/21/2013 12:13,2,6000,29,43,43
8/21/2013 12:13,2,6000,31,46,46
8/21/2013 12:13,2,6000,27,47,47
8/21/2013 12:13,2,6000,31,42,42
8/21/2013 12:13,2,6000,28,42,42
8/21/2013 12:13,2,7000,29,46,46
8/21/2013 12:13,2,7000,29,52,52
8/21/2013 12:13,2,7000,21,46,46
8/21/2013 12:13,2,7000,21,47,47
8/21/2013 12:13,2,7000,21,46,46
8/21/2013 12:13,2,7000,24,47,47
8/21/2013 12:13,2,7000,28,50,50
8/21/2013 12:13,2,7000,22,45,45
8/21/2013 12:13,2,7000,29,46,46
8/21/2013 12:13,2,7000,30,52,52
8/21/2013 12:13,2,8000,31,48,48
8/21/2013 12:13,2,8000,29,49,49
8/21/2013 12:13,2,8000,23,53,53
8/21/2013 12:13,2,8000,22,53,53
8/21/2013 12:13,2,8000,26,53,53
8/21/2013 12:13,2,8000,32,51,51
8/21/2013 12:13,2,8000,24,52,52
8/21/2013 12:13,2,8000,27,48,48
8/21/2013 12:13,2,8000,22,52,52
8/21/2013 12:13,2,8000,31,54,54
8/21/2013 12:13,2,9000,26,56,56
8/21/2013 12:13,2,9000,30,55,55
8/21/2013 12:13,2,9000,25,53,53
8/21/2013 12:13,2,9000,31,57,57
8/21/2013 12:13,2,9000,26,51,51
8/21/2013 12:13,2,9000,23,52,52
8/21/2013 12:13,2,9000,24,50,50
8/21/2013 12:13,2,9000,24,56,56
8/21/2013 12:13,2,9000,23,51,51
8/21/2013 12:13,2,9000,32,57,57
8/21/2013 12:13,4,1000,9,13,13
8/21/2013 12:13,4,1000,6,13,13
8/21/2013 12:13,4,1000,11,31,31
8/21/2013 12:13,4,1000,8,15,15
8/21/2013 12:13,4,1000,8,15,15
8/21/2013 12:13,4,1000,6,14,14
8/21/2013 12:13,4,1000,7,13,13
8/21/2013 12:13,4,1000,8,19,19
8/21/2013 12:13,4,1000,7,14,14
8/21/2013 12:13,4,1000,8,14,14
8/21/2013 12:13,4,2000,14,21,21
8/21/2013 12:13,4,2000,13,21,21
8/21/2013 12:13,4,2000,14,22,22
8/21/2013 12:13,4,2000,14,22,22
8/21/2013 12:13,4,2000,9,23,23
8/21/2013 12:13,4,2000,10,21,21
8/21/2013 12:13,4,2000,11,24,24
8/21/2013 12:13,4,2000,12,21,21
8/21/2013 12:13,4,2000,11,23,23
8/21/2013 12:13,4,2000,14,21,21
8/21/2013 12:13,4,3000,17,32,32
8/21/2013 12:13,4,3000,16,29,29
8/21/2013 12:13,4,3000,17,29,29
8/21/2013 12:13,4,3000,20,29,29
8/21/2013 12:14,4,3000,20,28,28
8/21/2013 12:14,4,3000,19,29,29
8/21/2013 12:14,4,3000,20,29,29
8/21/2013 12:14,4,3000,19,29,29
8/21/2013 12:14,4,3000,24,31,31
8/21/2013 12:14,4,3000,18,29,29
8/21/2013 12:14,4,4000,21,41,41
8/21/2013 12:14,4,4000,23,36,36
8/21/2013 12:14,4,4000,17,40,40
8/21/2013 12:14,4,4000,18,37,37
8/21/2013 12:14,4,4000,24,40,40
8/21/2013 12:14,4,4000,22,37,37
8/21/2013 12:14,4,4000,29,40,40
8/21/2013 12:14,4,4000,19,37,37
8/21/2013 12:14,4,4000,21,36,36
8/21/2013 12:14,4,4000,22,39,39
8/21/2013 12:14,4,5000,30,46,46
8/21/2013 12:14,4,5000,30,42,42
8/21/2013 12:14,4,5000,29,46,46
8/21/2013 12:14,4,5000,23,43,43
8/21/2013 12:14,4,5000,26,42,42
8/21/2013 12:14,4,5000,27,46,46
8/21/2013 12:14,4,5000,28,43,43
8/21/2013 12:14,4,5000,23,42,42
8/21/2013 12:14,4,5000,27,44,44
8/21/2013 12:14,4,5000,28,46,46
8/21/2013 12:14,4,6000,35,46,46
8/21/2013 12:14,4,6000,32,44,44
8/21/2013 12:14,4,6000,34,43,43
8/21/2013 12:14,4,6000,29,45,45
8/21/2013 12:14,4,6000,30,48,48
8/21/2013 12:14,4,6000,28,44,44
8/21/2013 12:14,4,6000,28,43,43
8/21/2013 12:14,4,6000,31,44,44
8/21/2013 12:14,4,6000,32,44,44
8/21/2013 12:14,4,6000,32,45,45
8/21/2013 12:14,4,7000,34,48,48
8/21/2013 12:14,4,7000,38,51,51
8/21/2013 12:14,4,7000,33,47,47
8/21/2013 12:14,4,7000,29,46,46
8/21/2013 12:14,4,7000,33,48,48
8/21/2013 12:14,4,7000,32,47,47
8/21/2013 12:14,4,7000,29,52,52
8/21/2013 12:14,4,7000,31,48,48
8/21/2013 12:14,4,7000,33,47,47
8/21/2013 12:14,4,7000,36,47,47
8/21/2013 12:14,4,8000,33,54,54
8/21/2013 12:14,4,8000,33,50,50
8/21/2013 12:14,4,8000,33,49,49
8/21/2013 12:14,4,8000,29,53,53
8/21/2013 12:14,4,8000,30,50,50
8/21/2013 12:14,4,8000,33,50,50
8/21/2013 12:14,4,8000,31,54,54
8/21/2013 12:14,4,8000,32,50,50
8/21/2013 12:14,4,8000,37,49,49
8/21/2013 12:14,4,8000,38,51,51
8/21/2013 12:14,4,9000,34,55,55
8/21/2013 12:14,4,9000,36,52,52
8/21/2013 12:14,4,9000,35,53,53
8/21/2013 12:14,4,9000,33,52,52
8/21/2013 12:14,4,9000,31,54,54
8/21/2013 12:14,4,9000,25,52,52
8/21/2013 12:14,4,9000,32,65,65
8/21/2013 12:14,4,9000,37,58,58
8/21/2013 12:14,4,9000,33,57,57
8/21/2013 12:14,4,9000,28,53,53
8/21/2013 12:14,8,1000,20,24,24
8/21/2013 12:14,8,1000,21,24,24
8/21/2013 12:14,8,1000,18,29,29
8/21/2013 12:14,8,1000,8,25,25
8/21/2013 12:14,8,1000,16,24,24
8/21/2013 12:14,8,1000,9,26,26
8/21/2013 12:14,8,1000,19,22,22
8/21/2013 12:14,8,1000,19,21,21
8/21/2013 12:14,8,1000,18,23,23
8/21/2013 12:14,8,1000,10,22,22
8/21/2013 12:14,8,2000,17,38,38
8/21/2013 12:14,8,2000,17,37,37
8/21/2013 12:14,8,2000,24,39,39
8/21/2013 12:14,8,2000,23,15,15
8/21/2013 12:14,8,2000,15,36,36
8/21/2013 12:14,8,2000,29,36,36
8/21/2013 12:14,8,2000,14,36,36
8/21/2013 12:14,8,2000,29,46,46
8/21/2013 12:14,8,2000,11,33,33
8/21/2013 12:14,8,2000,23,33,33
8/21/2013 12:14,8,3000,30,7,7
8/21/2013 12:14,8,3000,20,50,50
8/21/2013 12:14,8,3000,25,8,8
8/21/2013 12:14,8,3000,18,56,56
8/21/2013 12:14,8,3000,32,54,54
8/21/2013 12:14,8,3000,36,61,61
8/21/2013 12:14,8,3000,17,6,6
8/21/2013 12:14,8,3000,18,49,49
8/21/2013 12:14,8,3000,28,47,47
8/21/2013 12:14,8,3000,18,54,54
8/21/2013 12:14,8,4000,36,52,52
8/21/2013 12:14,8,4000,33,41,41
8/21/2013 12:14,8,4000,26,59,59
8/21/2013 12:14,8,4000,40,54,54
8/21/2013 12:14,8,4000,32,48,48
8/21/2013 12:14,8,4000,25,59,59
8/21/2013 12:14,8,4000,25,60,60
8/21/2013 12:14,8,4000,31,43,43
8/21/2013 12:14,8,4000,26,53,53
8/21/2013 12:14,8,4000,36,49,49
8/21/2013 12:14,8,5000,35,59,59
8/21/2013 12:14,8,5000,29,62,62
8/21/2013 12:14,8,5000,31,52,52
8/21/2013 12:14,8,5000,37,45,45
8/21/2013 12:14,8,5000,33,67,67
8/21/2013 12:14,8,5000,30,61,61
8/21/2013 12:14,8,5000,37,59,59
8/21/2013 12:14,8,5000,30,60,60
8/21/2013 12:14,8,5000,49,64,64
8/21/2013 12:14,8,5000,37,57,57
8/21/2013 12:14,8,6000,53,62,62
8/21/2013 12:14,8,6000,44,47,47
8/21/2013 12:14,8,6000,33,65,65
8/21/2013 12:14,8,6000,32,47,47
8/21/2013 12:14,8,6000,36,53,53
8/21/2013 12:15,8,6000,34,69,69
8/21/2013 12:15,8,6000,38,59,59
8/21/2013 12:15,8,6000,34,72,72
8/21/2013 12:15,8,6000,30,46,46
8/21/2013 12:15,8,6000,35,53,53
8/21/2013 12:15,8,7000,36,68,68
8/21/2013 12:15,8,7000,55,55,55
8/21/2013 12:15,8,7000,35,64,64
8/21/2013 12:15,8,7000,34,52,52
8/21/2013 12:15,8,7000,38,57,57
8/21/2013 12:15,8,7000,32,56,56
8/21/2013 12:15,8,7000,38,67,67
8/21/2013 12:15,8,7000,45,52,52
8/21/2013 12:15,8,7000,56,57,57
8/21/2013 12:15,8,7000,36,65,65
8/21/2013 12:15,8,8000,39,58,58
8/21/2013 12:15,8,8000,41,64,64
8/21/2013 12:15,8,8000,44,61,61
8/21/2013 12:15,8,8000,47,63,63
8/21/2013 12:15,8,8000,37,61,61
8/21/2013 12:15,8,8000,43,56,56
8/21/2013 12:15,8,8000,43,67,67
8/21/2013 12:15,8,8000,36,56,56
8/21/2013 12:15,8,8000,57,44,44
8/21/2013 12:15,8,8000,38,72,72
8/21/2013 12:15,8,9000,35,74,74
8/21/2013 12:15,8,9000,38,76,76
8/21/2013 12:15,8,9000,48,62,62
8/21/2013 12:15,8,9000,46,74,74
8/21/2013 12:15,8,9000,30,55,55
8/21/2013 12:15,8,9000,47,53,53
8/21/2013 12:15,8,9000,43,69,69
8/21/2013 12:15,8,9000,27,61,61
8/21/2013 12:15,8,9000,44,62,62
8/21/2013 12:15,8,9000,30,62,62
8/21/2013 12:15,16,1000,11,28,28
8/21/2013 12:15,16,1000,8,30,30
8/21/2013 12:15,16,1000,8,27,27
8/21/2013 12:15,16,1000,27,28,28
8/21/2013 12:15,16,1000,17,29,29
8/21/2013 12:15,16,1000,8,29,29
8/21/2013 12:15,16,1000,13,28,28
8/21/2013 12:15,16,1000,8,30,30
8/21/2013 12:15,16,1000,27,26,26
8/21/2013 12:15,16,1000,18,29,29
8/21/2013 12:15,16,2000,15,43,43
8/21/2013 12:15,16,2000,13,45,45
8/21/2013 12:15,16,2000,15,44,44
8/21/2013 12:15,16,2000,11,41,41
8/21/2013 12:15,16,2000,10,40,40
8/21/2013 12:15,16,2000,15,47,47
8/21/2013 12:15,16,2000,12,49,49
8/21/2013 12:15,16,2000,13,49,49
8/21/2013 12:15,16,2000,13,48,48
8/21/2013 12:15,16,2000,9,44,44
8/21/2013 12:15,16,3000,21,62,62
8/21/2013 12:15,16,3000,23,49,49
8/21/2013 12:15,16,3000,7,38,38
8/21/2013 12:15,16,3000,20,40,40
8/21/2013 12:15,16,3000,16,51,51
8/21/2013 12:15,16,3000,28,67,67
8/21/2013 12:15,16,3000,18,40,40
8/21/2013 12:15,16,3000,19,48,48
8/21/2013 12:15,16,3000,14,50,50
8/21/2013 12:15,16,3000,18,56,56
8/21/2013 12:15,16,4000,27,50,50
8/21/2013 12:15,16,4000,25,45,45
8/21/2013 12:15,16,4000,21,41,41
8/21/2013 12:15,16,4000,26,42,42
8/21/2013 12:15,16,4000,26,52,52
8/21/2013 12:15,16,4000,21,46,46
8/21/2013 12:15,16,4000,23,42,42
8/21/2013 12:15,16,4000,21,41,41
8/21/2013 12:15,16,4000,22,43,43
8/21/2013 12:15,16,4000,27,61,61
8/21/2013 12:15,16,5000,30,45,45
8/21/2013 12:15,16,5000,27,51,51
8/21/2013 12:15,16,5000,31,50,50
8/21/2013 12:15,16,5000,23,48,48
8/21/2013 12:15,16,5000,34,64,64
8/21/2013 12:15,16,5000,30,51,51
8/21/2013 12:15,16,5000,30,65,65
8/21/2013 12:15,16,5000,28,69,69
8/21/2013 12:15,16,5000,38,58,58
8/21/2013 12:15,16,5000,32,63,63
8/21/2013 12:15,16,6000,42,52,52
8/21/2013 12:15,16,6000,32,59,59
8/21/2013 12:15,16,6000,32,49,49
8/21/2013 12:15,16,6000,25,45,45
8/21/2013 12:15,16,6000,33,54,54
8/21/2013 12:15,16,6000,33,58,58
8/21/2013 12:15,16,6000,36,59,59
8/21/2013 12:15,16,6000,45,56,56
8/21/2013 12:15,16,6000,37,62,62
8/21/2013 12:15,16,6000,39,60,60
8/21/2013 12:15,16,7000,26,65,65
8/21/2013 12:15,16,7000,43,74,74
8/21/2013 12:15,16,7000,52,68,68
8/21/2013 12:15,16,7000,35,39,39
8/21/2013 12:15,16,7000,36,47,47
8/21/2013 12:15,16,7000,44,65,65
8/21/2013 12:15,16,7000,36,62,62
8/21/2013 12:15,16,7000,31,48,48
8/21/2013 12:15,16,7000,48,55,55
8/21/2013 12:15,16,7000,33,53,53
8/21/2013 12:15,16,8000,30,50,50
8/21/2013 12:15,16,8000,37,11,11
8/21/2013 12:15,16,8000,57,62,62
8/21/2013 12:15,16,8000,38,84,84
8/21/2013 12:15,16,8000,58,57,57
8/21/2013 12:15,16,8000,50,62,62
8/21/2013 12:15,16,8000,43,6,6
8/21/2013 12:15,16,8000,50,81,81
8/21/2013 12:16,16,8000,36,65,65
8/21/2013 12:16,16,8000,31,68,68
8/21/2013 12:16,16,9000,42,61,61
8/21/2013 12:16,16,9000,47,57,57
8/21/2013 12:16,16,9000,35,60,60
8/21/2013 12:16,16,9000,48,64,64
8/21/2013 12:16,16,9000,52,76,76
8/21/2013 12:16,16,9000,29,64,64
8/21/2013 12:16,16,9000,65,66,66
8/21/2013 12:16,16,9000,36,52,52
8/21/2013 12:16,16,9000,32,70,70
8/21/2013 12:16,16,9000,47,51,51
8/21/2013 12:16,32,1000,10,38,38
8/21/2013 12:16,32,1000,20,31,31
8/21/2013 12:16,32,1000,9,26,26
8/21/2013 12:16,32,1000,18,33,33
8/21/2013 12:16,32,1000,11,41,41
8/21/2013 12:16,32,1000,17,37,37
8/21/2013 12:16,32,1000,20,27,27
8/21/2013 12:16,32,1000,9,33,33
8/21/2013 12:16,32,1000,18,34,34
8/21/2013 12:16,32,1000,26,36,36
8/21/2013 12:16,32,2000,9,48,48
8/21/2013 12:16,32,2000,11,58,58
8/21/2013 12:16,32,2000,12,62,62
8/21/2013 12:16,32,2000,9,59,59
8/21/2013 12:16,32,2000,19,83,83
8/21/2013 12:16,32,2000,19,49,49
8/21/2013 12:16,32,2000,13,61,61
8/21/2013 12:16,32,2000,18,53,53
8/21/2013 12:16,32,2000,27,54,54
8/21/2013 12:16,32,2000,10,57,57
8/21/2013 12:16,32,3000,21,53,53
8/21/2013 12:16,32,3000,111,60,60
8/21/2013 12:16,32,3000,50,93,93
8/21/2013 12:16,32,3000,17,63,63
8/21/2013 12:16,32,3000,28,63,63
8/21/2013 12:16,32,3000,33,63,63
8/21/2013 12:16,32,3000,18,67,67
8/21/2013 12:16,32,3000,14,50,50
8/21/2013 12:16,32,3000,27,52,52
8/21/2013 12:16,32,3000,16,56,56
8/21/2013 12:16,32,4000,22,74,74
8/21/2013 12:16,32,4000,28,65,65
8/21/2013 12:16,32,4000,36,70,70
8/21/2013 12:16,32,4000,30,60,60
8/21/2013 12:16,32,4000,21,47,47
8/21/2013 12:16,32,4000,64,89,89
8/21/2013 12:16,32,4000,29,60,60
8/21/2013 12:16,32,4000,20,6,6
8/21/2013 12:16,32,4000,21,82,82
8/21/2013 12:16,32,4000,36,88,88
8/21/2013 12:16,32,5000,27,68,68
8/21/2013 12:16,32,5000,35,88,88
8/21/2013 12:16,32,5000,32,85,85
8/21/2013 12:16,32,5000,100,67,67
8/21/2013 12:16,32,5000,32,60,60
8/21/2013 12:16,32,5000,36,77,77
8/21/2013 12:16,32,5000,44,85,85
8/21/2013 12:16,32,5000,44,73,73
8/21/2013 12:16,32,5000,50,84,84
8/21/2013 12:16,32,5000,35,85,85
8/21/2013 12:16,32,6000,46,72,72
8/21/2013 12:16,32,6000,45,75,75
8/21/2013 12:16,32,6000,31,65,65
8/21/2013 12:16,32,6000,32,73,73
8/21/2013 12:16,32,6000,33,70,70
8/21/2013 12:16,32,6000,30,78,78
8/21/2013 12:16,32,6000,41,79,79
8/21/2013 12:16,32,6000,33,88,88
8/21/2013 12:16,32,6000,42,96,96
8/21/2013 12:16,32,6000,42,75,75
8/21/2013 12:16,32,7000,47,99,99
8/21/2013 12:16,32,7000,36,148,148
8/21/2013 12:16,32,7000,56,75,75
8/21/2013 12:16,32,7000,37,68,68
8/21/2013 12:16,32,7000,48,91,91
8/21/2013 12:16,32,7000,42,78,78
8/21/2013 12:16,32,7000,75,79,79
8/21/2013 12:16,32,7000,54,71,71
8/21/2013 12:16,32,7000,49,71,71
8/21/2013 12:16,32,7000,49,69,69
8/21/2013 12:16,32,8000,131,83,83
8/21/2013 12:16,32,8000,77,99,99
8/21/2013 12:16,32,8000,40,75,75
8/21/2013 12:16,32,8000,48,95,95
8/21/2013 12:16,32,8000,50,71,71
8/21/2013 12:16,32,8000,45,82,82
8/21/2013 12:16,32,8000,47,74,74
8/21/2013 12:16,32,8000,47,76,76
8/21/2013 12:16,32,8000,60,86,86
8/21/2013 12:16,32,8000,66,81,81
8/21/2013 12:16,32,9000,60,64,64
8/21/2013 12:16,32,9000,47,90,90
8/21/2013 12:16,32,9000,52,68,68
8/21/2013 12:16,32,9000,66,65,65
8/21/2013 12:16,32,9000,61,9,9
8/21/2013 12:16,32,9000,52,78,78
8/21/2013 12:16,32,9000,48,91,91
8/21/2013 12:16,32,9000,61,7,7
8/21/2013 12:16,32,9000,58,50,50
8/21/2013 12:16,32,9000,52,76,76
8/21/2013 12:16,64,1000,18,35,35
8/21/2013 12:16,64,1000,19,39,39
8/21/2013 12:16,64,1000,17,35,35
8/21/2013 12:17,64,1000,50,46,46
8/21/2013 12:17,64,1000,16,34,34
8/21/2013 12:17,64,1000,72,37,37
8/21/2013 12:17,64,1000,20,37,37
8/21/2013 12:17,64,1000,12,37,37
8/21/2013 12:17,64,1000,26,35,35
8/21/2013 12:17,64,1000,21,34,34
8/21/2013 12:17,64,2000,23,56,56
8/21/2013 12:17,64,2000,22,65,65
8/21/2013 12:17,64,2000,33,62,62
8/21/2013 12:17,64,2000,39,70,70
8/21/2013 12:17,64,2000,23,65,65
8/21/2013 12:17,64,2000,41,58,58
8/21/2013 12:17,64,2000,12,62,62
8/21/2013 12:17,64,2000,30,55,55
8/21/2013 12:17,64,2000,22,53,53
8/21/2013 12:17,64,2000,13,46,46
8/21/2013 12:17,64,3000,25,62,62
8/21/2013 12:17,64,3000,197,72,72
8/21/2013 12:17,64,3000,28,72,72
8/21/2013 12:17,64,3000,19,60,60
8/21/2013 12:17,64,3000,38,50,50
8/21/2013 12:17,64,3000,32,69,69
8/21/2013 12:17,64,3000,12,58,58
8/21/2013 12:17,64,3000,28,69,69
8/21/2013 12:17,64,3000,28,57,57
8/21/2013 12:17,64,3000,19,72,72
8/21/2013 12:17,64,4000,92,66,66
8/21/2013 12:17,64,4000,42,72,72
8/21/2013 12:17,64,4000,57,79,79
8/21/2013 12:17,64,4000,28,7,7
8/21/2013 12:17,64,4000,25,72,72
8/21/2013 12:17,64,4000,20,71,71
8/21/2013 12:17,64,4000,20,78,78
8/21/2013 12:17,64,4000,32,76,76
8/21/2013 12:17,64,4000,122,88,88
8/21/2013 12:17,64,4000,113,82,82
8/21/2013 12:17,64,5000,23,61,61
8/21/2013 12:17,64,5000,31,82,82
8/21/2013 12:17,64,5000,150,63,63
8/21/2013 12:17,64,5000,42,85,85
